v x y z
v 0.440078226662392 0.257869057519782 1.15665759224626
v 0.853878055121274 0.266575221311957 1.06372194657809
v 0.747283960313931 0.236307534047205 1.15490412109852
v 0.56997541933991 0.209391453001618 1.19674885645349
v 0.428718084320735 0.207834295518157 1.19618973796197
v 0.339088205535345 0.219649957743611 1.18599550778924
v 0.24851056966201 0.354473877962033 1.21942588316735
v 0.292459097885727 0.306794510149094 1.19428406097703
v 0.332791064171747 0.293986967410913 1.1754964191591
v 0.350059602909214 0.30581458854111 1.13128486864127
v 0.813327566033782 0.322017660484303 1.09757227968618
v 0.333768075599286 0.257925614003599 1.15433054938784
v 0.36390083001164 0.271815689595011 1.1369067443243
v 0.734822869211592 0.366045745146897 1.14164172383322
v 1.05729983464227 -0.676542087150779 0.0665380738610729
v 0.995234108397741 -0.769714751488629 0.358762112199923
v 0.955911855205643 -0.765558160181852 0.586521092768895
v 0.857979505195799 -0.752822951955262 0.861648171026956
v 0.637918896487624 -0.688837260418296 1.11526603115902
v 0.508140758167567 -0.6733103057147 1.18928291314911
v 0.413821334510344 -0.662409355334489 1.24101046105859
v 0.317882706977803 -0.65957332753284 1.31328368391832
v 0.231042076180864 -0.647153658785363 1.38511090049114
v 0.152509278894282 -0.631906930031055 1.42961796048916
v 0.086979355150238 -0.625303760936466 1.44614603344357
v 0.017780326912815 -0.628165630678851 1.42302567753368
v 0.521854852728114 -0.762293617286753 1.15568889570091
v 0.616619485637404 -0.784387555933614 1.08235005435462
v 0.815048287131076 -0.880509521539912 0.836652878006629
v 0.909071304264375 0.360628858234448 1.02198293371772
v 0.954577545888326 0.28532479734142 0.969212275881828
v 0.908048958394508 0.225953638570424 1.02133586354533
v 0.78150890526952 0.191017649841238 1.12814460543237
v 0.583890579548669 0.162210069328936 1.19387870482591
v 0.435879378966574 0.170630374310734 1.19251401742995
v 0.334391102122446 0.206255040838592 1.19986492590041
v 0.384949975493001 -0.45183504805245 1.24336441278359
v 0.304375809185755 -0.484109720128596 1.29957428297542
v 0.236087986480635 -0.525102619909476 1.32688788831803
v 0.175338866384149 -0.53312709779035 1.36153589851611
v 0.129446864111963 -0.539268556354243 1.38650592732571
v 0.0659557743406734 -0.558523605808079 1.4019956553894
v 0.0160828607811837 -0.564925466972935 1.39589935666539
v 0.168303907424918 -0.414576936029185 1.47430831457777
v 0.125238572886583 -0.443611985041414 1.46360336726224
v 0.146630124155307 -0.431553954623995 1.48652411805861
v 0.106270874225079 -0.458364308731749 1.39297524717317
v 0.202853363537331 -0.415518910270199 1.43110545431767
v 0.144271741272847 -0.366368222556115 1.44166877697777
v 0.134137479999717 -0.376260358221489 1.45209314257783
v 0.126767900729372 -0.395694101117537 1.43884301530732
v 0.108994901121606 -0.422328834535593 1.39659372686097
v 0.126422216755322 -0.4242624296132 1.36985075675375
v 0.156232451492058 -0.407883536740003 1.35758595997192
v 0.171924167262342 -0.380926652936783 1.39731620951801
v 0.132126143692134 -0.474944354699339 1.38144192822609
v 0.299430889719036 -0.454242317243752 1.3520304539058
v 0.222056497070992 -0.48864037908681 1.35175785625621
v 0.303478632209846 -0.349883557098462 1.40250385815369
v 0.172495027363847 -0.415418742419152 1.49917973366132
v 0.217175271512755 -0.420247728652923 1.43890576852463
v 0.229530477514776 -0.438880377668177 1.40300533558843
v 0.224545678706271 -0.461378780723633 1.37647779261262
v 0.172073451489902 -0.484409315044447 1.36565469403954
v 0.17383727231138 -0.392579298345471 1.37484526295143
v 0.210223328474468 -0.440169260812663 1.3770208016603
v 0.281510251133465 -0.435682535995764 1.40504386689142
v 0.125076798565589 -0.492543702130665 1.38253596001889
v 0.0801878569527699 -0.489082163849686 1.39667409912235
v 0.112259032918184 -0.469037840862631 1.49108030893808
v 0.137051725487509 -0.42765070206236 1.53045517243885
v 0.159942094797155 -0.373866926252123 1.41597797656916
v 0.576143261268446 -0.304386693538845 1.26158869190253
v 0.730362455843379 -0.161977509214359 1.23750745524237
v 0.963070905804975 -0.157077667252889 1.07412202310514
v 1.09850219989556 -0.141540157287173 0.772954000681995
v 1.13816790756056 -0.129056028496382 0.548839900809749
v 1.17117183125861 -0.0993896824884801 0.301884651896793
v 1.1899076484432 -0.0560637509009722 0.096876755957749
v 1.20643922554166 -0.0232543205345324 -0.069851918068905
v 0.626703865800005 -0.428621563981132 1.22850751443037
v 0.636949376573608 -0.555006982877893 1.18054792894203
v 0.335764300191037 -0.395624057406742 1.28299843486681
v 0.322433662797424 -0.258272230803384 1.26992758394446
v 0.231068431574959 -0.200270527009237 1.39920094766165
v 0.183734919036958 -0.226025266760917 1.46554813335446
v 0.187221665827319 -0.27978339448153 1.4881749296767
v 0.191622843611177 -0.339229793408442 1.50584340959972
v 0.208943033018377 -0.396400641976597 1.4927642825315
v 0.201264811815968 -0.415136595371481 1.47225090206915
v 0.188102295715405 -0.412007329606261 1.45565260400586
v 0.151679363500352 -0.369345681625432 1.43130696261065
v 0.251740675511738 -0.470825041921014 1.36747327896723
v 0.25181430328468 -0.450764131539094 1.40819594244046
v 0.231182336625628 -0.425702180065274 1.44267554631037
v 0.128348578720755 -0.140702708766234 1.49912898258427
v 0.0720551310253737 -0.12093289653847 1.54848993735892
v 0.00258094941427818 -0.11521149594124 1.57998393442795
v 0.114394010623353 -0.405753395869807 1.41903028899128
v 0.102553088210982 -0.453158702562275 1.43492015868935
v 0.0832089719292159 -0.482465242779524 1.43964785635404
v 0.0462706401474626 -0.501735568256437 1.44400551907051
v 0.010775431590463 -0.512065302060353 1.45146440886536
v 0.39705169283084 -0.34649185386486 1.27154034879059
v 0.891182299872016 -0.909847282746861 0.553999285572457
v 0.931300520574575 -0.908376585612015 0.333348375483134
v 0.994443848263052 -0.819045959432344 0.0430273452409318
v 1.03862467352173 -0.70294614980803 -0.207205467895497
v 0.0102102218532323 -1.46988015203366 0.742020716756075
v 0.114376531359215 -1.45766875238696 0.713959762555785
v 0.233727062879373 -1.44093430336747 0.684497191161935
v 0.340019820795281 -1.41812386765176 0.643787515218141
v 0.663915171344955 -1.2050181240127 0.433223496561108
v 0.196915536071546 -0.478300255680592 1.36601400843023
v 0.18953235071185 -0.460015116040253 1.36808806987999
v 0.636750167221295 0.268122458911374 1.15283767754991
v 0.649734780810251 0.260277429665201 1.200174456819
v 0.675966900618208 0.216692547539719 1.18627234643358
v 0.69414210234795 0.168473388804304 1.17189396998092
v 0.724836956105157 0.105734677258839 1.16267418848873
v 0.768579487985777 0.0301152924518882 1.16232936021613
v 0.833476236866075 -0.0655707206225187 1.17831262816771
v 0.873080355882882 -0.156323792207014 1.16493266953607
v 0.882287732031963 -0.280084290255719 1.13447044910411
v 0.857278287213435 -0.444569024218879 1.08802199045785
v 0.825612495387457 -0.585203622604329 1.02475949358913
v 0.794233198965137 -0.730468764573754 0.965220699814491
v 0.756839064956373 -0.847730495116705 0.932920527571268
v 0.710030072884007 -0.961498552184293 0.918330680008174
v 0.660329811465558 -1.04907911015814 0.935542682761858
v 0.386512897853487 -1.24642990440451 1.06144006670216
v 0.265287798295255 -1.29401720731645 1.15415733365663
v 0.141477597686305 -1.31315869387898 1.2036093047685
v 0.0169807983839091 -1.31803623749836 1.22794239307618
v 1.1410126433848 0.119641975614903 0.580666702315179
v 1.18537537655086 0.169666517635601 0.307792815134991
v 1.21188667129723 0.21239018036613 0.0822746793940073
v 0.721517715578529 -0.710826794351295 1.04125754783917
v 0.693858001655393 -0.813047198587892 1.01559690421187
v 0.656891624636261 -0.913935519974051 1.00307756641279
v 0.60982854699638 -0.980616078964624 1.0098327302764
v 0.37522276460634 -1.17434225948828 1.10752804760018
v 0.25292256628871 -1.20868152608564 1.16789568674865
v 0.1353069936874 -1.22647984986418 1.2040697488522
v 0.0188756382912392 -1.23871632777127 1.22010805375862
v 0.738470992725653 0.294656604642314 1.10747188731055
v 0.753825182778586 0.290710091499108 1.15374106134806
v 0.80568685555279 0.254047459753578 1.11266570367219
v 0.856747757337897 0.216017191364168 1.07271313431871
v 0.90196931251048 0.156981460117608 1.03363571616879
v 0.956338776502152 0.0692622442119538 0.991181102042984
v 1.0215702302458 -0.0478207175047 0.970797389872715
v 1.04600095320355 -0.15350228090073 0.94835977664826
v 1.03629072473942 -0.280365393767568 0.920475992513002
v 1.00296982602047 -0.433638666439327 0.862290700958623
v 0.954127825554881 -0.607394408374432 0.792088409339491
v 0.908956614305695 -0.759692121236515 0.738046799471174
v 0.860027696839984 -0.903732917609943 0.712632151000308
v 0.786108088453727 -1.04161129938164 0.703852054168306
v 0.702602505133092 -1.13356810707061 0.736054635777351
v 0.385850381302899 -1.37291922938407 0.924896698807359
v 0.262504193414552 -1.42802569661588 0.997418269014465
v 0.130545014494973 -1.45400235972189 1.05449984215402
v 0.0113424104249529 -1.46014507692376 1.10728933612807
v 0.00242744065506479 1.13050894721221 1.39774352556322
v 0.221938996073957 1.12041257675735 1.38627455030457
v 0.427435930863899 1.11505685605472 1.30227227921028
v 0.622266935348255 1.09465453578111 1.18112361970837
v 0.835494480813966 1.01919610664252 1.03949616902027
v 0.996549208740737 0.909858201655417 0.844256950902994
v 1.09561763487888 0.778388918805853 0.557530491645582
v 1.17220702788566 0.770832534235533 0.186841350213136
v 1.2440638346367 0.786266261430139 -0.135150797912574
v 1.2950251503684 0.810262650196582 -0.467495092307576
v 1.27041061484285 0.7436208436672 -0.689409984828964
v 1.2406403289936 0.591886957860661 -0.790461619632811
v 1.20087303672308 0.415928407458274 -0.855002703601513
v 1.17291711565685 0.222245501201055 -0.890160307770993
v 1.12518523819105 0.00956173178008857 -0.895291242922394
v 1.07236071966614 -0.194429424985556 -0.870850101547685
v 1.03874290653233 -0.415172131714336 -0.803244948665366
v 1.01776977044043 -0.609081672034167 -0.688282225683613
v 0.962593770503078 -0.807571607113018 -0.491637239399609
v 1.27798828709359 0.182667962988326 -0.328951385997605
v 1.25912139885365 0.208961909458588 -0.278816709169578
v 1.2431700419059 0.228583210307552 -0.207642487249496
v 1.22814179416224 0.241802243728753 -0.107418043764331
v 1.21883508543473 -0.00654283242090195 -0.199793801529141
v 1.17087760217235 -0.253609690810874 -0.300202489205453
v 1.29483251752096 -0.209416436807116 -0.478756039298424
v 1.26624583230907 -0.256233998131163 -0.569406689153848
v 1.21293129118434 -0.234743034457752 -0.564963595390299
v 1.16750875123472 -0.223524901324351 -0.415005548616884
v 1.1271347510431 1.48800805612454 0.230465010741313
v 1.19402964494968 1.44542673571608 -0.106037950488231
v 1.26744387832092 1.40487863661307 -0.445886563626114
v 1.2393408213878 1.25385157757107 -0.772535909881538
v 1.17887716016343 1.01247600252459 -1.00762296722996
v 1.09066820628672 0.738912517890868 -1.1266700305512
v 1.03346672825957 0.458022349982007 -1.19153235214557
v 0.982077177024257 0.175008608615239 -1.21421332395117
v 0.921927150392129 -0.119800606849716 -1.20180678345609
v 0.166038674202495 0.330228676738386 1.27633721993237
v 0.116654691669631 0.372603965476485 1.30055819943866
v 0.0650061391671934 0.396427088670131 1.3169738850845
v 0.0061174306572705 0.407311941117824 1.32942499904035
v 0.866076853645742 0.314479139937935 1.06208815823103
v 0.834255493028698 0.312994037743824 1.05129646044529
v 1.26636010261017 0.0476468932225591 -0.367045733788802
v 1.26828839771318 0.483203175589517 -0.344547472711529
v 1.29638627922635 0.594478005572623 -0.348975468251984
v 1.34458965842761 0.709475251577887 -0.449333419252451
v 1.3574444390919 0.712628767110604 -0.631617242653351
v 1.38490065479169 0.628616305583578 -0.720618999700361
v 1.408046721888 0.440584942517516 -0.765233960569709
v 1.4336060518522 0.265730363427768 -0.72932109836194
v 1.30824423604201 0.0303118607860056 -0.449888827216529
v 1.25197595670044 0.141124359957474 -0.383170096104538
v 1.29680396923572 0.327508719140784 -0.48094361249458
v 1.30108943040587 0.289497724312755 -0.530473678261378
v 1.30064601276272 0.226475433440193 -0.543161444211066
v 1.27306308034815 0.113558964839596 -0.535752049371661
v 1.20251579523523 0.274951660481694 -0.468083104937038
v 1.18930443040211 0.194714430285595 -0.469168330025005
v 1.28055680060853 0.260330238028046 -0.509284258557759
v 1.25730290468662 0.181785007036318 -0.528839853124754
v 1.20744907499024 0.00395645088819957 -0.379323242172685
v 0.313792599083535 0.269768787069805 1.16643931029282
v 0.312598277749773 0.294225808041095 1.18295765762995
v 0.374400449529639 0.361553598607677 1.22492208846689
v 0.45231782753438 0.431460128782107 1.26274355719069
v 0.548500587297353 0.447399946670579 1.2656625715442
v 0.651526956507153 0.433099394232741 1.22664567673311
v 0.868790951776398 0.318214443261029 1.06146633200158
v 0.304054112568575 0.250085210189372 1.17035144654311
v 0.356149025785113 0.234788713694472 1.17926442601052
v 0.432781641417267 0.240737731603493 1.19719691715799
v 0.56504932842634 0.243801727230767 1.19886877915199
v 0.659803184042849 0.247499174057441 1.1893718459144
v 0.730545971433916 0.262982630577462 1.16294820464987
v 0.774869075911429 0.282128345176536 1.13568145273047
v 0.801321317824543 0.295968817394613 1.09806336392269
v 0.16875950962506 -0.164551534110817 1.44023264920002
v 0.158846285416004 -0.0838073678132175 1.41511633785882
v 0.145627353312685 0.0329017604851246 1.38748799597482
v 0.141315357098067 0.17693898639264 1.32195356131835
v 0.141051396836816 0.26214002729075 1.29719158099776
v 0.272863974006882 -0.750791462819929 1.37274287759677
v 0.36293256166371 -0.772957032333907 1.25341354078914
v 0.41890914259358 -0.765370521407113 1.20145181711118
v 0.433215044279837 -0.845832810787144 1.17094415362313
v 0.419959854199115 -0.808357984284262 1.18085938991388
v 0.412101009424852 -0.794294056906049 1.17844909920791
v 0.405679631990621 -0.785162834638272 1.17467982606638
v 0.475525794106953 -0.928264777634795 1.13492346937052
v 0.51176723630005 -0.988881465697611 1.0932335388616
v 0.542955195706656 -1.05015166620473 1.03016658887266
v 0.581536738581837 -1.12307678892045 0.961907752755968
v 0.596830046799896 -1.1787634627998 0.878971906989772
v 0.597727443369401 -1.21383438454563 0.786005596258294
v 0.582278441609481 -1.25786442387363 0.663340038314014
v 0.553256484325833 -1.29601219543101 0.510251988876693
v 0.514800118190941 -1.33537659223355 0.329911471516085
v 0.505787492384465 -1.41519069099116 0.149846601692382
v 0.40885462138149 -0.777923654480592 1.19496257278101
v 0.374724918102386 -0.846131338675843 1.21105758627749
v 0.379359284846544 -0.890616561315835 1.19971287512178
v 0.413563212044945 -0.984102205517629 1.15294163491752
v 0.434726493195974 -1.05020516573653 1.11114905816061
v 0.461058771141958 -1.12096106893589 1.06158409375217
v 0.48159127958687 -1.1908841443745 1.00052513022377
v 0.489474934185814 -1.2617989055677 0.928784919357769
v 0.48532908919222 -1.3084662183961 0.850975966562671
v 0.470275005369561 -1.34733543402265 0.749146390581773
v 0.441617842949188 -1.36806739615783 0.582490279078909
v 0.412558700436583 -1.39921530119729 0.391609184936037
v 0.374577107258207 -0.814802866177511 1.20552374415122
v 0.368002316162128 -0.798398869428971 1.19553468928261
v 0.347447919455065 -0.401152524761795 1.27288946416186
v 0.32642388682395 -0.317267394346385 1.26427337862676
v 0.451814662427599 -0.42901559080408 1.24344991160213
v 0.4305357821966 -0.77398641067803 1.16604145223486
v 0.405667549829959 -0.783673616293834 1.17671981195616
v 0.368301926290259 -0.797756961806115 1.1967503492373
v 0.280680329404844 -0.816052255100445 1.27423246006805
v 0.184280681002393 -0.81685243231458 1.33833403319099
v 0.101202391309678 -0.820867818762505 1.35266667088544
v 0.0257224778224566 -0.827650983831208 1.34996986845594
v 0.0925199427800068 -0.832939642677337 1.32138672309409
v 0.02741482500332 -0.839561963642636 1.32285296534865
v 0.179069415808019 -0.825891000951256 1.30746628169201
v 0.278504040233807 -0.821506928046219 1.24251253825538
v 0.368098074424669 -0.79712581850306 1.16640765168544
v 0.404355166373063 -0.785331517719833 1.14579683462285
v 0.428404243392508 -0.777450628409387 1.13626713485635
v 0.428334380344628 -0.776189991937164 1.13622827482972
v 0.404739227329124 -0.784734607596365 1.146884992407
v 0.368486226894583 -0.796457947044176 1.16761135736289
v 0.278394568743699 -0.82064341775331 1.24491225782609
v 0.179116994249822 -0.824747045382065 1.30934976912068
v 0.0927554387921781 -0.83139925388575 1.32323497505746
v 0.027299948943214 -0.837389713053328 1.32374637026467
v -1.04993379902199 -0.0374939629540556 0.801623324210572
v -1.10996714463841 -0.0120489190009214 0.567467551154792
v -1.01657452490727 0.106780650132357 0.885962072242318
v -0.198908395718897 0.594966814137183 1.33452257752669
v -0.29528204341533 0.727518324794618 1.36744423932976
v -0.449915295937013 0.450093010175676 1.19968118747131
v -0.35214491585746 0.39492593569804 1.17486971726362
v -0.812757568525395 0.12044773732163 1.09598697027814
v -0.0890182712892903 0.281192473264517 1.29924368500807
v -0.1973743966861 0.297300434966121 1.21291964078426
v -0.304287261941039 0.188689844491791 1.22691942155504
v -0.186017384760369 0.23359155717204 1.25640997698391
v -0.416578714797843 -0.816708315111181 1.17025544587819
v -0.423145674161698 -0.77075174936145 1.19416975694774
v -0.504178962191243 -0.825132400790304 1.14050357117994
v -0.316623141631563 -0.736579101482785 1.2976909108757
v -0.232629438000676 -0.707844617276034 1.387507203022
v -0.677752516424318 0.350001002645038 1.12598235136985
v -0.542956586825527 0.29688897392394 1.15683438842458
v -1.11896993756911 -0.246911793129582 -0.347569972473954
v -1.13659601359272 -0.274082842153374 -0.352617189804316
v -1.23026003301188 -0.0575648456901985 -0.572217097139879
v -1.23175254050082 0.0693576031766147 -0.57824650785903
v -1.19103147152009 -0.177850210243901 -0.313945408868278
v -1.23914301066738 0.53514902591919 -0.270748381523296
v -1.21808918953602 0.378606475806612 -0.253548505758795
v -1.33506520136611 0.670299711323026 -0.438568848264657
v -1.21381251355862 0.0124385692298682 -0.441779451010693
v -1.28795733021923 0.423235198498168 -0.412836779651429
v -1.27125473376531 0.275251486278318 -0.369326112476325
v -1.27550092987131 0.323166901543919 -0.427941938135306
v -1.32622553299337 0.382880575865596 -0.628403252096965
v -1.22285860194118 0.0381363709801509 -0.628311314507104
v -1.16202774265022 -0.187998434832899 -0.249240347710577
v -1.20831169776606 -0.0796720355244859 -0.296425562315513
v -1.18643772662985 -0.100884185855305 -0.221198639127157
v -1.20237130583987 0.100378218992652 -0.201170018395595
v -1.21065523174594 0.00163862722397473 -0.292234679123386
v -1.22231106957745 0.0891433546649431 -0.285847053087307
v -1.19768096083471 0.0877760088061528 -0.388112854553883
v -1.38231151037077 0.495087153970141 -0.608132868917541
v -1.34221536566554 0.6221496295361 -0.606519795093532
v -1.31733107277268 0.513566606438077 -0.50671465752485
v -0.87352036364308 0.386771516188054 1.05719447942532
v -0.81161051665481 0.414586954006394 1.11563377352941
v -1.02336007590699 -0.514408714159479 -0.380041278624669
v -1.09129336593455 -0.378270497474718 -0.319643084917667
v -1.04669620259375 -0.567157949890763 -0.156521239576263
v -1.16744231353619 0.0691187914136817 0.121087924482778
v -1.18560854221203 0.0935950123153554 -0.0723732530899253
v -0.885153732524224 -0.930004079540302 -0.543711173589133
v -0.92541299580419 -0.720879055397976 -0.718736008419233
v -0.263958890163296 -0.914847129371019 1.26107685311257
v -0.712039843104917 -0.428485747999983 -1.35170199375988
v -0.856680637632621 -0.410195907324339 -1.19496937543803
v -1.03016111750819 1.51198678649482 0.503859980299851
v -0.8983511610581 1.73719083051298 0.551215232079081
v -0.883617208360817 1.5833337137963 0.767635357968686
v -1.48588601821261 0.44493623259865 -0.818729985347586
v -1.43911313220366 0.453893786763893 -0.8859683087138
v -1.43476950811964 0.269284020921273 -0.768726968317927
v -1.38909454050423 0.259315654893217 -0.833892467578659
v -1.30668049040694 0.0798481149532207 -0.758870331785598
v -1.34609610943319 0.0564041400632265 -0.707869943066422
v -1.23157746121379 0.350737741277122 -0.286843951895054
v -1.3040476791798 0.287694627869116 -0.817249190117717
v -1.20060222771616 0.132474834338542 -0.743325566228514
v -1.27998193126961 -0.165674327896497 -0.562646631892138
v -1.22872033913328 -0.198985424531933 -0.629233575748847
v -1.26704029190902 -0.0812307073334238 -0.70629940093205
v -1.32088807941664 -0.0708720863321846 -0.634554140600429
v -1.22462143944615 -0.220378642143465 -0.381499021541781
v -1.25117218259273 -0.142963658333552 -0.461110957237633
v -1.14068965693134 -0.180127528357563 -0.55963355724801
v -1.19415900585862 -0.297305936231673 -0.41099075642664
v -1.15893519198019 -0.277395446650566 -0.423591667971516
v -1.34813336281323 0.613385467771596 -0.337300942745919
v -1.27980877078733 0.517449337276329 -0.274443231410305
v -1.32991983406374 0.265547498829039 -0.694358861052777
v -1.31716442425013 0.605532225846474 -0.7342328303618
v -1.33514678139012 0.592000250534536 -0.34931421723215
v -1.35974504949448 0.692486554792422 -0.593055083048173
v -1.32247616298395 0.341991433280738 -0.561302248620296
v -1.32330672692385 0.499778550631496 -0.428130908160554
v -1.32236263196484 0.380006715431403 -0.442529158014344
v -1.32515453642362 0.261440796951348 -0.599457889671903
v -1.23925698803473 -0.0974232544086312 -0.406970705124829
v -1.256042974915 0.0736122326340709 -0.34286978591952
v -1.24460282299398 0.345558582570243 -0.325506059527904
v -0.359792545728544 -0.351178457818584 1.26859670593966
v -0.29355821759594 -0.475442493032402 1.30963090287928
v -0.327740702416059 -0.385259937877455 1.34675623889823
v -0.978249883338358 0.301739194930436 0.905462885294656
v -0.93738284186534 0.428660158661755 0.954271266524062
v -0.589699350659534 0.104133432413938 1.17840479210151
v -0.786515345203055 0.748854131518788 1.1611249636352
v -0.947728845019142 0.680184477567703 1.03387582456736
v -0.143942024048615 -0.466737100598641 1.37198676107694
v -0.100902965263637 -0.512210908986844 1.38091632616851
v -0.139725765686253 -0.492989424827397 1.3578767523905
v -0.105489750819003 -0.319830210847789 1.39799016536429
v -0.191242610364457 -0.4195276013654 1.39920925013378
v -0.228725969061733 -0.33941628643167 1.47016146141157
v -0.221370410204378 -0.294470847464188 1.45028920715755
v -1.08763459571856 1.69054397059169 0.157180472620715
v -1.14651070224049 -0.152242243179585 -0.652076918326952
v -1.06007401332128 -0.524517718116349 0.134960651405675
v -1.09002222244209 -0.432382173467407 -0.0891870210083229
v -0.749027799489386 -1.36875367495929 -0.21956259357079
v -0.65688299797735 -1.43664923880328 -0.119641918734582
v -0.821828531715485 -1.14477693872777 -0.601035926467572
v -0.813639660894432 -1.25377928282148 -0.413940920049359
v -0.902467901278886 -0.920136775924438 0.0249848868403454
v -0.790881626754006 -1.03527755345602 0.339896955141022
v -1.17224886589162 0.967524296059239 0.126017837994717
v -1.10526593246211 1.00837403853476 0.479748755149091
v -1.06374291588137 0.527483487672074 0.621304567625451
v -1.14765101637387 0.575057447622093 0.231681091953818
v -1.26527224063584 0.868401655991536 -0.496232644115432
v -1.258225906608 1.01496926326666 -0.606107506264101
v -1.27505952435824 1.10870566151968 -0.310420740476871
v -1.24102131101024 0.921333301886358 -0.183509402031504
v -0.107108112300399 -1.65041264764216 0.110673845799025
v -0.242303827995815 -1.60615757695318 0.0445965456397599
v -1.0643849317382 -0.274602960497328 -0.716846212246914
v -1.01989356610969 -0.445821251128816 -0.581324306796801
v -0.954176405408933 -0.509294945688056 -0.874161923612437
v -1.00211485008985 -0.264277321077687 -0.958811157137049
v -1.10409801483587 -0.0931985071898773 -0.784775981644821
v -1.02575869846963 -0.607456709358345 0.401815177142114
v -0.935868285859849 -0.800020279640144 -0.226467298446495
v -0.107865149357511 -1.41490306030171 1.17468637517403
v -0.104429361294305 -1.46459093510371 0.934573914763461
v -0.231439714901491 -1.43445307318126 0.893769475670966
v -0.245231811072666 -1.38411331378012 1.09520644770456
v -0.351693613120629 -1.39665518107817 0.846107801301764
v -0.380467374577996 -1.31818115821954 0.999717008444179
v -0.0884268601198307 -1.14845269948575 1.20114353769266
v -0.207112140169958 -0.00412555771868252 1.34416144379589
v -0.323473507265219 -0.050868205557193 1.28286990900234
v -0.321640591482283 0.096132078411101 1.25629646865966
v -0.208835933464376 0.151651889213986 1.29978621593055
v -0.930865539348924 -0.443505398574193 0.996805188404425
v -0.952960912207584 -0.296362779059398 1.04727774497895
v -0.748882895369875 -0.316441485348468 1.20589449051351
v -0.763593416415724 -0.444390825596143 1.17497397095616
v -1.06228940950494 -0.267309969381666 0.754407023400918
v -0.922395598981321 -0.100384370923362 1.07741621695991
v -1.08745396500473 0.30580990359541 0.572845163128599
v -0.746381739017893 -0.571377151743033 1.11750980787688
v -0.910150403373554 -0.600419366919062 0.921112940187173
v -0.0525477114649404 0.0772486103528183 1.41741899997143
v -0.057984267575033 -0.0423366977779495 1.48633511696948
v -0.468524605107472 1.47442908166218 1.20458901422461
v -0.438054828512906 1.24480218983225 1.26735957261446
v -0.637339440925906 1.23128484940834 1.12601389677673
v -0.653860541818973 1.42754434591967 1.06357906209539
v -0.102581554154723 -1.51575582655873 0.28934187897278
v -0.999112418102598 -0.609608146555097 0.656810229345775
v -0.675518799349726 -1.17063704337417 0.597003919806471
v -0.553092577733808 -1.33826383747955 0.110635917110576
v -0.666780866392888 -1.26969732376822 -0.0139506559523597
v -0.0722380939227194 -0.186708616991668 1.58724170241553
v -0.136273255975814 -0.207625628193574 1.52804473579184
v -0.109919419723322 -0.0643888338177444 1.45447975023761
v -0.320618252982466 -0.215625734989076 1.28762690416228
v -0.205251141812762 -0.494532885483324 1.33598688273108
v -0.0215788986991139 -0.510751926013562 1.39172352447678
v -0.0718876007260827 -0.343590867883333 1.62238867402056
v -0.0792566035411489 -0.40234576042507 1.60227550166959
v -0.165158394482339 -0.396141398498431 1.51987084836509
v -0.148384022788316 -0.340266417357651 1.54754904048788
v -0.321986587083747 -1.09548194108161 1.13877749158513
v -0.0427109180653998 -0.588082530358608 1.42524535194771
v -0.100452913722901 0.0554014958597245 1.39831641602776
v -0.272079391739259 -0.279844548920334 1.35779448155142
v -0.057810908676733 -0.671254392078579 1.46714858873901
v -0.344925596040201 -0.577343963012566 1.26209997909079
v -0.476968409259154 -0.547409358851651 1.21327452371599
v -0.220489588182966 -0.245594374510279 1.43536147976443
v -0.998474300220033 0.480769695887901 0.856915468852862
v -0.602179573130133 0.967785782782839 1.21438611407373
v -0.812353378125906 0.908608924925997 1.09271690228287
v -0.853691768674572 1.15107566877874 0.985017157241173
v -0.993801925131434 0.79892868301372 0.930849875460291
v -1.00829338417719 1.06011308395952 0.78615768657204
v -0.374922146222636 0.613783335925112 1.26684987026288
v -0.490725083779024 0.652852036874341 1.24191024256109
v -0.0910823908781536 0.189149458753311 1.32974817276815
v -0.0472950746971776 0.301728170594033 1.31152331597723
v -0.0488971569956812 0.203430834211031 1.3442599680557
v -0.694091354322482 -0.119030859473997 1.22027561284607
v -0.630105271549391 0.00939793000347248 1.19310426975289
v -1.02053173775728 0.300034802439323 0.803192671053469
v -0.607273467881482 0.788885993835319 1.24934380157727
v -0.242835660381878 0.28305904577814 1.19431821114923
v -0.324862154109757 0.439737224596699 1.21003921012248
v -0.921510730528763 0.332137507600846 0.983537591929428
v -0.7281212478495 0.375400917626146 1.09270331512654
v -0.623721262419278 0.642965308904498 1.21415705147611
v -0.830907605241017 0.472056961698854 1.09818915791342
v -0.752986233216756 0.515202787090489 1.17272258978248
v -0.282053815518812 0.522422472837717 1.25403499361674
v -0.188262159147773 0.408598163465707 1.26098608289183
v -0.528012814170618 0.522124512879406 1.2467903664095
v -0.432533235631645 0.511814693953936 1.23662198557786
v -0.310000828540589 0.473236855701475 1.21013025482197
v -0.313157190012702 0.308626049805191 1.13217495403511
v -0.348843921886498 0.284860582017095 1.13118084035964
v -0.726364963953617 0.397192086675856 1.08770136493527
v -0.0727232615120777 0.51786786443346 1.33297369538349
v -0.105385919722532 0.652031108861519 1.36453999927682
v -0.0669610770160457 -0.709567019894012 1.47012960441055
v -0.145444295099408 -0.717043595061591 1.4381283665916
v -0.422743189138074 -0.794416713625519 1.17443622138753
v -0.0604585994357698 -0.972196775448363 1.33748340071667
